recno,SN,n_SN,Gname,RAG,DEG,Gi,GVhel,Gtype,mag,l_mag,Type,RA2000,DE2000,Disc,Type II Label
756,1991E, ,LEDA312293,98.5925,-65.55333333333333,,7195.0, ,19.0,>,II,98.59758333333332,-65.55233333333332,McNaught,Type II
1138,1997Z, ,N 3261,157.25749999999996,-44.65666666666666,41.0,2553.0,.SBT3.,15.5,>,II,157.27770833333332,-44.65977777777777,"Martin, Williams, Woodings",Type II
1922,2001db, ,N 3256,156.96749999999997,-43.90333333333333,59.0,2738.0,.S..4.,16.3,>,II,156.95999999999998,-43.90583333333333,"Maiolino, Della Valle, Vanzi, Mannucci",Type II
1725,2000cl, ,N 3318,159.31499999999997,-41.62833333333333,58.0,2770.0,.SBT4.,14.8,>,IIn,159.3169583333333,-41.62994444444444,Chassagne,Type II
1036,1996S, ,ANON,171.2975,-35.44166666666666,,32977.0, ,22.5,>,II,171.29649999999998,-35.44141666666666,High-Z Supernova Search Team,Type II
1513,1999ca, ,N 3120,151.34499999999997,-34.21999999999999,44.0,2791.0,.SBS4*,17.0,>,II,151.3455,-34.21147222222222,"Woodings, Martin, Williams",Type II
2930,2004ej, ,N 3095,150.02499999999998,-31.551666666666662,59.0,2723.0,.SB.5.,15.9,>,II,150.0118333333333,-31.557083333333328,Monard,Type II
1316,1998ao, ,LEDA768336,151.80749999999998,-26.391666666666666,,4668.0, ,18.0,>,II,151.81074999999998,-26.39308333333333,Antezana,Type II
1358,1998ce, ,E 500-G06,152.64499999999998,-25.82333333333333,44.0,2518.0,.SBS7*,15.9,>,II,152.64458333333332,-25.82522222222222,"Woodings, Martin, Williams; Wischnjewsky",Type II
2980,2004gh, ,E 500-G34,156.13249999999996,-23.55333333333333,,3662.0,.S..0.,17.6,>,II,156.1314583333333,-23.55505555555555,"Moore, Shimasaki, Li+",Type II
2847,2004be, ,E 499-G 34,150.07999999999998,-24.801666666666662,48.0,2282.0,.SB.9.,16.7,>,II,150.081125,-24.80383333333333,"Shimasaki, Moore, Li+",Type II
1850,2001af, ,M-04-24-1,147.61499999999998,-21.801666666666662,44.0,8799.0,.SBS4.,16.8,>,II,147.6195833333333,-21.808527777777776,"Modjaz, Li +",Type II
2823,2004ag, ,ANON,147.75499999999997,-20.84333333333333,,108525.0, ,23.0,>,II,147.75620833333332,-20.84375,"Riello, Benetti, Cappellaro, Patat, Botticella, Altavilla, Pastorello, Turatto, Valenti",Type II
2828,2004al, ,E 565-G 25,144.27999999999997,-22.171666666666663,58.0,4340.0,.S..5.,16.6,>,II,144.27774999999997,-22.171916666666664,"Singer, Pugh, Li+",Type II
1873,2001bc, ,ANON,146.52999999999997,-21.191666666666663,,58460.0, ,23.4,>,II,146.52941666666663,-21.19127777777777,"Cappellaro, Altavilla, Benetti, Pastorello, Turatto, Clocchiatti, Danziger, Mazzali, Patat",Type II
2520,2003bn, ,LEDA 831618,150.64749999999998,-21.181666666666665,,3777.0, ,16.7,>,II,150.64795833333332,-21.181805555555552,"Wood-Vasey, Aldering, Nugent",Type II
2030,2001hf, ,M-03-23-17,136.28499999999997,-18.51833333333333,70.0,4486.0,.S..5.,16.1,>,II,136.28108333333333,-18.517916666666665,"Schwartz, Li +",Type II
2496,2003ao, ,N 2993,146.45,-14.36833333333333,40.0,2420.0,.S..1.,17.3,>,II,146.45191666666665,-14.370555555555551,"Graham, Li+",Type II
2334,2002hc, ,N 2559,124.27499999999998,-27.456666666666663,60.0,1561.0,.SBS5.,14.5,>,II,124.27562499999998,-27.45772222222222,"Wood-Vasey, Aldering, Nugent",Type II
2355,2002hx, ,P23727,126.91499999999998,-14.781666666666665,38.0,9293.0,.S..3.,18.3,>,II,126.91429166666664,-14.787694444444442,"Graham, Li+",Type II
954,1994aj, ,ANON,136.5475,-10.668333333333331,,9599.0, ,19.5,>,II,136.54691666666665,-10.666638888888889,Pollas,Type II
2068,2001ir, ,M-02-22-22,129.12499999999997,-11.831666666666663,90.0,5900.0,.S..6.,17.5,>,IIn,129.11716666666666,-11.834305555555554,Li +,Type II
1780,2000ep, ,LEDA1054392,139.95749999999998,-4.723333333333333,,7195.0, ,18.7,>,II,139.95774999999998,-4.724499999999999,Nearby Galaxies Supernova Search team,Type II
2289,2002fj, ,N 2642,130.18499999999997,-4.121666666666666,38.0,4342.0,.SBR4.,15.5,>,IIn,130.18791666666664,-4.12736111111111,Monard,Type II
2876,2004ch, ,N 5612,218.5075,-78.38833333333332,58.0,2699.0,.S..2.,16.0,>,II,218.526125,-78.38597222222221,Martin,Type II
317,1968L, ,N 5236,204.25,-29.86833333333333,24.0,516.0,.SXS5.,11.9,=,IIP,204.252125,-29.866388888888885,Bennett,Type II
17,1923A, ,N 5236,204.25,-29.86833333333333,24.0,516.0,.SBS5.,14.0,=,II,204.2883333333333,-29.851111111111106,Lampland,Type II
1202,1997cl, ,ANON,208.58,-27.741666666666664,,14090.0,.I....,18.3,>,IIPec,208.5779583333333,-27.74108333333333,Mount Stromlo Abell Cluster Supernova Search Team,Type II
1651,2000P, ,N 4965,196.7875,-28.226666666666663,38.0,2265.0,.SBS6.,14.1,>,IIn,196.794,-28.23402777777777,Chassagne,Type II
1361,1998ch, ,ANON,202.305,-29.29,,14090.0, ,20.3,>,II,202.3054583333333,-29.290777777777773,Mount Stromlo Abell Cluster Supernova Search Team,Type II
2494,2003am, ,E 576-G40,200.1825,-22.051666666666662,86.0,2085.0,.SB.6.,17.7,>,II,200.18154166666665,-22.04819444444444,"Weisz, Li+",Type II
482,1978A, ,M-04-32-23,202.575,-21.74833333333333,61.0,7270.0,.S..3.,17.0,>,IIPec,202.5683333333333,-21.74777777777777,Gilmore,Type II
2524,2003br, ,M-05-34-18,218.6475,-27.995,62.0,3758.0,.SBR5.,17.4,>,II,218.64575,-27.996888888888886,"Swift, Li+",Type II
2235,2002dh, ,ANON,231.205,-22.76833333333333,,3897.0, ,16.4,>,II,231.205625,-22.766027777777776,"Wood-Vasey, Aldering, Nugent",Type II
2246,2002ds, ,E 581-G25,228.375,-20.676666666666662,90.0,2277.0,.SB.6.,15.9,>,II,228.398875,-20.677361111111107,"Hutchings, Li+",Type II
2529,2003bw, ,I 1077,224.34,-19.215,36.0,3452.0,.SB.4.,18.0,>,II,224.3435,-19.21275,"Beutler, Li+",Type II
2556,2003cx, ,ANON,209.2775,-17.03833333333333,,11092.0, ,19.1,>,II,209.27691666666664,-17.03961111111111,"Wood-Vasey, Aldering, Nugent",Type II
2875,2004cg, ,ANON,212.85,-12.01833333333333,,79145.0, ,22.4,>,II,212.84879166666664,-12.018999999999998,"Riello, Benetti, Cappellaro, Patat, Botticella, Turatto, Valenti",Type II
2216,2002co, , ,,,,95334.0, ,22.6,>,II,212.721,-11.756944444444445,"Altavilla, Benetti et al.",Type II
730,1990Q, ,N 5917,230.385,-7.376666666666666,53.0,1904.0,.S..3P,16.0,>,II,230.3885833333333,-7.374027777777777,Pollas,Type II
1838,2001T, ,M-02-37-6,218.22,-12.974999999999998,50.0,4167.0,.SBT4.,16.8,>,II,218.22154166666664,-12.978777777777776,"Jiang, Qiu, Hu",Type II
973,1995N,*,M-02-38-16,222.3775,-10.173333333333332,,1834.0,DIB...,17.5,>,IIn,222.36779166666665,-10.170944444444444,Pollas,Type II
852,1992ao, ,N 7637,351.62249999999995,-81.91166666666666,27.0,3680.0,.SAR5.,17.0,>,II,351.7205833333333,-81.8958611111111,McNaught,Type II
1426,1998ew, ,N 6943,311.13749999999993,-68.74666666666666,61.0,3109.0,.SBR5*,14.0,>,II,311.13375,-68.72694444444444,Antezana,Type II
1874,2001bd, ,ANON,288.295,-64.285,,28780.0, ,22.6,>,II,288.29570833333327,-64.28527777777776,"Cappellaro, Altavilla, Benetti, Pastorello, Turatto, Clocchiatti, Danziger, Mazzali, Patat",Type II
1062,1996as, ,LEDA 128847,316.4,-52.37833333333332,34.0,10793.0,.SB.5.,17.5,>,II,316.40124999999995,-52.3781111111111,Evans,Type II
2676,2003ho, ,E 235-G58,316.61749999999995,-48.12166666666666,73.0,4265.0,.SB.6.,18.6,>,II,316.6273333333333,-48.12497222222222,Monard,Type II
1055,1996al, ,N 7689,353.31749999999994,-54.09333333333333,51.0,1981.0,.SBT5.,14.0,>,II,353.3170833333333,-54.08388888888888,"Evans, Benton, Beaman",Type II
2057,2001ig, ,N 7424,344.32499999999993,-41.06999999999999,41.0,942.0,.SBT5.,13.0,>,IIb,344.377875,-41.040527777777775,Evans,Type II
2894,2004cz, ,E 407-G9,348.18749999999994,-37.20833333333333,73.0,1571.0,.SB.6.,15.0,>,IIP,348.1800833333333,-37.21630555555555,"Jacques, Napoleao",Type II
488,1978G, ,I 5201,335.23999999999995,-46.035,66.0,915.0,.SBT5.,12.9,>,IIn,335.20129166666663,-46.02291666666666,"Blades, Griffiths, Ward",Type II
788,1991al, ,LEDA140858,295.59,-55.10499999999999,,2998.0,.S....,16.6,=,II,295.6002083333333,-55.106555555555545,Wischnjewsky,Type II
976,1995Q, ,E 284-G 42,304.11499999999995,-43.405,74.0,,.S..5.,18.0,>,II,304.1229583333333,-43.40683333333333,McNaught,Type II
1928,2001dh, ,E 340-G09,304.3375,-38.673333333333325,90.0,2608.0,.SB.6.,15.9,>,II,304.3506666666666,-38.67705555555555,Chassagne,Type II
2948,2004fb, ,E 340-G07,303.855,-37.51333333333333,24.0,6100.0,.S..3.,18.3,>,II,303.85679166666665,-37.50961111111111,"Chen et al., Hsiao",Type II
1208,1997cr,*,ANON,316.44999999999993,-25.225,,23084.0, ,20.4,>,II:,316.45087499999994,-25.22494444444444,Mount Stromlo Abell Cluster Supernova Search Team,Type II
1926,2001df, ,M-04-51-5,324.82249999999993,-25.49333333333333,59.0,9436.0,.S..4.,18.0,>,II,324.82562499999995,-25.49333333333333,"Martin, Modjaz, Li +",Type II
2689,2003ib, ,E 528-G18,308.37999999999994,-24.62333333333333,70.0,7195.0,.S..3.,17.5,>,II,308.3790833333333,-24.62083333333333,"Singer, Beutler, Swift, Li+",Type II
1742,2000dc, ,E 527-G19,305.18999999999994,-24.12833333333333,50.0,3117.0,.SBT4*,16.5,>,II,305.1894583333333,-24.132638888888884,Lick Observatory Supernova Search,Type II
2642,2003gg, ,I 1321,307.0475,-18.291666666666664,54.0,6660.0,.S..4.,18.5,>,II,307.0445,-18.29233333333333,"Moore, Li+",Type II
2650,2003go, ,LEDA858649,298.19749999999993,-19.191666666666663,,15289.0, ,18.6,>,IIn,298.1986666666666,-19.191166666666664,"Graham, Weisz, Li+",Type II
1966,2001et, ,M-03-51-9,304.89,-18.156666666666663,36.0,,.SB.5.,17.8,>,II,304.8958333333333,-18.16369444444444,Li +,Type II
1527,1999co, ,ANON,315.83,-14.546666666666663,,9260.0, ,17.4,>,II,315.82966666666664,-14.546944444444442,Lick Observatory Supernova Search,Type II
2244,2002dq, ,N 7051,319.9625,-8.783333333333331,38.0,2519.0,.S..1.,17.0,>,II,319.95812499999994,-8.777722222222222,"Hutchings, Li+",Type II
13,1920A, ,N 2608,128.8225,28.47333333333333,56.0,2135.0,.SBS3.,11.7,=,II:,,,Wolf,Type II
15,1921B, ,N 3184,154.5725,41.423333333333325,17.0,592.0,.SBT5.,13.5,=,II:,,,Zwicky et al.,Type II
18,1926A, ,N 4303,185.4775,4.471666666666666,17.0,1566.0,.SBT4.,14.0,=,II,,,"Wolf, Reinmuth",Type II
22,1936A, ,N 4273,184.98,5.346666666666666,47.0,2378.0,.SBS5.,14.8,=,IIL,,,"Hubble, Moore",Type II
24,1937A, ,N 4157,182.765,50.48333333333333,90.0,774.0,.SBS3.,15.0,=,II,,,Zwicky,Type II
29,1937F, ,N 3184,154.5725,41.423333333333325,17.0,592.0,.SXT5.,13.5,=,IIP,,,Jones,Type II
37,1940A, ,N 5907,228.975,56.328333333333326,90.0,667.0,.SAS5.,13.3,=,IIL,,,Johnson,Type II
38,1940B, ,N 4725,192.6125,25.5,48.0,1206.0,.SBR2P,12.8,=,II,,,Johnson,Type II
39,1940C, ,I 1099,226.73,56.508333333333326,41.0,8883.0,.SBR5*,16.3,>,II,,,Zwicky,Type II
44,1941C, ,N 4136,182.325,29.926666666666662,21.0,609.0,.SXR5.,16.8,>,II,,,Jones,Type II
48,1946B, ,N 4632,190.6325,-0.0833333333333333,70.0,1718.0,.SA.5.,15.7,>,II:,,,Hubble,Type II
49,1947A, ,N 3177,154.14249999999998,21.12333333333333,41.0,1302.0,.SAT3.,16.8,>,II,,,Hubble,Type II
97,1954C, ,N 5879,227.4475,57.00166666666666,71.0,772.0,.SAT4.,14.9,=,II,,,Wild,Type II
206,1961U, ,N 3938,178.20749999999998,44.12333333333333,12.0,809.0,.SAS5.,14.0,=,IIL,,,Wild,Type II
215,1962H, ,I 4237,201.135,-21.136666666666663,50.0,2643.0,.SBR3.,13.0,=,II,,,Chavira,Type II
220,1962M, ,N 1313,49.56499999999999,-66.49666666666666,40.0,475.0,.SBS6.,11.5,=,II,,,Sersic,Type II
250,1964A, ,N 3631,170.25999999999996,53.17166666666666,34.0,1156.0,.SAS5.,17.0,>,IIPec,,,Wild,Type II
272,1965H, ,N 4666,191.285,-0.4599999999999999,74.0,1520.0,.SB.5.,14.5,=,II,,,Chavira,Type II
276,1965L, ,N 3631,170.25999999999996,53.17166666666666,34.0,1156.0,.SAS5.,14.7,=,II,,,Wild,Type II
282,1966B, ,N 4688,191.945,4.336666666666666,21.0,986.0,.SBS5.,14.8,=,IIL,,,Yakimov,Type II
285,1966E, ,N 4189,183.445,13.425,48.0,2115.0,.SBT5.,14.6,=,II:,,,Wild,Type II
302,1967H, ,N 4254,184.705,14.418333333333331,30.0,2407.0,.SAS5.,14.0,>,II,,,Zwicky,Type II
327,1968V, ,N 2276,111.80249999999998,85.75499999999998,30.0,2410.0,.SBT5.,15.7,>,II,,,Shahbazian,Type II
334,1969B, ,N 3556,167.88249999999996,55.67,73.0,699.0,.SBS5.,14.5,=,II,,,"Wild, Balazs",Type II
344,1969L, ,N 1058,40.87499999999999,37.34166666666666,44.0,518.0,.SAT5.,13.1,=,IIP,,,Rosino,Type II
349,1970A, ,I 3476,188.175,14.051666666666664,41.0,-169.0,.SBS9.,11.0,>,II:,,,Grizunova,Type II
375,1971K, ,N 3811,175.31749999999997,47.69333333333333,43.0,3105.0,.SBR5.,16.2,=,II:,,,Kulikovskij,Type II
383,1971S, ,N  493,20.5375,0.9466666666666664,78.0,2338.0,.SB.5.,15.6,=,II:,,,Pigatto,Type II
403,1972Q, ,N 4254,184.705,14.418333333333331,30.0,2407.0,.SAS5.,16.1,=,IIP,,,Rosino,Type II
422,1973R, ,N 3627,170.06249999999997,12.991666666666664,64.0,727.0,.SBS3.,15.4,=,IIP,,,Rosino,Type II
425,1973U, ,I   43,10.589999999999998,29.64,24.0,4857.0,.SX.5.,16.5,>,II,,,Kowal,Type II
426,1973V, ,M 09-18-102,168.09249999999997,54.02833333333333,30.0,11818.0,.S..3.,17.0,>,II,,,Kowal,Type II
456,1975S, ,N 1325,51.10499999999999,-21.541666666666664,72.0,1589.0,.SBS4.,14.6,>,II:,,,"J.Dunlap, Y.Dunlap",Type II
457,1975T, ,N 3756,174.2025,54.29666666666666,61.0,1289.0,.SBT4.,16.0,=,IIP,,,Wild,Type II
465,1976F, ,U 2100,39.37499999999999,33.63166666666666,44.0,4370.0,.S..7.,16.9,=,II:,,,Kurochkin,Type II
483,1978B, ,U 6335,169.94249999999997,59.28,21.0,2927.0,.SAS5.,14.0,>,II,,,"Young, Ritchie",Type II
484,1978C, ,M-05-09-22,55.545,-27.866666666666664,58.0,4093.0,PSBS5P,18.5,>,II,,,"Schweizer, Phillips",Type II
513,1980O, ,N 1255,48.38499999999999,-25.72333333333333,53.0,1697.0,.SBT4.,17.0,>,II,,,Schuster,Type II
516,1981A, ,N 1532,63.0225,-32.87499999999999,77.0,1196.0,.SBS3P,13.0,=,II,,,Evans,Type II
520,1981E, ,N 5597,216.115,-16.763333333333332,36.0,2683.0,.SBS5.,17.0,>,II,,,Wischnjewsky,Type II
532,1982F, ,N 4490,187.655,41.63833333333333,67.0,565.0,.SBS6P,15.5,=,IIP,,,Wild,Type II
537,1982L, ,N 7713,354.05749999999995,-37.94,66.0,689.0,.SBR6.,16.0,>,II:,,,Wischnjewsky,Type II
556,1983E, ,N 3044,148.415,1.5783333333333331,90.0,1292.0,.SBS5.,14.9,=,IIL,,,Metlova,Type II
569,1983S, ,N 1448,56.13249999999999,-44.64333333333333,83.0,1164.0,.SA.5.,14.5,>,II,,,Evans,Type II
579,1984B, ,M 09-19-19,168.92499999999998,55.923333333333325,52.0,,.S..5.,16.9,=,II:,,,Metlova,Type II
583,1984F, ,U 4260,122.78999999999998,46.465,,2254.0,.I..9.,15.6,>,II:,,,Metlova,Type II
584,1984G, ,ANON,157.34999999999997,-26.45,,, ,15.2,=,II:,,,Gonzalez,Type II
587,1984J, ,N 1559,64.40749999999998,-62.78499999999999,58.0,1292.0,.SBS5.,13.2,=,II,,,Evans,Type II
604,1985E, ,E 510-G48,210.735,-26.17833333333333,55.0,13685.0,.SAS0.,17.5,>,II,,,"Cameron, Spaenhauer",Type II
607,1985H, ,N 3359,161.65749999999997,63.22333333333332,52.0,1014.0,.SBT5.,16.4,>,II,,,Nemec,Type II
613,1985O, ,U  511,12.5425,31.73,84.0,4591.0,.S..5.,16.5,>,II,,,Lovas,Type II
616,1985R, ,I 1809,37.9175,22.916666666666664,51.0,5578.0,PSBS2.,17.4,>,II,,,Peters,Type II
617,1985S, ,M-02-07-10,36.885,-10.165,74.0,2098.0,.S..5.,12.8,>,II,,,Keel,Type II
621,1986C, ,U 6697,175.9525,19.97,90.0,6725.0,.S..9.,18.0,>,II,,,"Leibundgut, Binggeli",Type II
634,1987C, ,U 4438,127.4975,52.69499999999999,30.0,4252.0,.S.R5P,17.5,>,IIn,,,"Petrosian, Oganian",Type II
638,1987J, ,E 601-G26,332.5975,-18.871666666666663,32.0,,.S..5.,17.2,>,II,,,Pollas,Type II
656,1988H, ,N 5878,228.44,-14.271666666666665,69.0,1991.0,.SAS3.,15.5,>,II,,,"Perlmutter, Pennypacker",Type II
661,1988M, ,N 4496B,187.92,3.925,41.0,4548.0,.SBS9.,, ,II,,,"Filippenko, Sargent",Type II
694,1989L, ,N 7339,339.44499999999994,23.78666666666666,81.0,1313.0,.SBS4.,15.4,=,IIn,,,"Pennypacker, Perlmutter",Type II
718,1990E, ,N 1035,39.8725,-8.133333333333333,77.0,1241.0,.SAS5.,15.9,=,IIP,,,"Perlmutter, Pennypacker",Type II
735,1990V, ,N 7564,348.91,7.311666666666666,,10252.0, ,18.0,>,II,,,Mueller,Type II
737,1990X, ,U12565,350.67,23.20833333333333,54.0,8465.0,.S..3.,19.0,>,II,,,Pollas,Type II
739,1990Z, ,U12133,339.88249999999994,8.613333333333332,90.0,7423.0,.S..5.,19.0,>,II,,,Mueller,Type II
754,1991C, ,LEDA1281917,173.1675,5.343333333333333,,8394.0, ,18.0,>,II,,,Mueller,Type II
761,1991J, ,N 5020,198.1675,12.599999999999998,27.0,3362.0,.SBT4.,17.0,>,II,,,Mueller,Type II
767,1991P, ,LEDA913030,199.5175,-15.301666666666664,71.0,11092.0,.S....,20.0,>,II,,,"Raychaudhury, Williger",Type II
784,1991ah, ,ANON,332.535,-46.32333333333332,,11092.0, ,18.5,>,II,,,Antezana,Type II
796,1991au, ,U11616,310.30499999999995,63.511666666666656,63.0,5244.0,.S..5.,18.5,>,II:,,,Mueller,Type II
801,1991az,*,M 04-06-29,36.3175,24.265,62.0,9711.0,.S..1.,18.0,>,II,,,Mueller,Type II
816,1992C, ,N 3367,161.64499999999998,13.749999999999998,12.0,3037.0,.SBT5.,16.5,>,II,,,Van Winckel,Type II
821,1992H, ,N 5377,209.07,47.23833333333333,64.0,1793.0,RSBS1.,14.6,=,IIL,,,Wren,Type II
827,1992N, ,I 4831,288.68249999999995,-62.27166666666666,80.0,4314.0,PSAS2.,19.0,>,II,,,Antezana,Type II
833,1992T, ,LEDA699807,205.745,-31.886666666666663,63.0,,.S....,18.0,>,II,,,Wischnjewsky,Type II
834,1992U, ,E  74-G04,310.18249999999995,-70.69666666666666,76.0,3304.0,.SB.5.,18.5,>,II,,,Antezana,Type II
837,1992Z, ,LEDA722509,202.2375,-30.01333333333333,,, ,19.0,>,II,,,Antezana,Type II
843,1992af, ,E 340-G38,307.6625,-42.31,38.0,6000.0,.S..5.,17.1,=,II,,,Antezana,Type II
847,1992aj, ,ANON,356.9549999999999,-35.2,,,.S....,17.0,>,II,,,Wischnjewsky,Type II
850,1992am, ,M-01-04-039,21.265,-4.65,27.0,14310.0,.S..2.,18.4,=,IIP,,,Antezana,Type II
851,1992an, ,LEDA714167,204.4525,-30.689999999999998,62.0,15289.0,.S....,18.0,>,IIPec,,,Antezana,Type II
856,1992as, ,ANON,315.985,-44.648333333333326,,7500.0, ,18.5,>,II,,,Gonzalez,Type II
867,1992bd, ,N 1097,41.57749999999999,-30.27333333333333,50.0,1275.0,.SBS3.,15.0,>,II,,,"Smith, Wells",Type II
885,1993A, ,ANON,114.825,-62.05333333333333,,8394.0, ,19.6,=,IIP,,,Wischnjewsky,Type II
895,1993K, ,N 2223,96.15,-22.83833333333333,36.0,2722.0,.SBR3.,14.5,>,II,,,"Williams, Martin",Type II
898,1993N, ,U 5695,157.44499999999996,13.016666666666666,71.0,2940.0,.S..5.,17.5,>,IIPec,,,Mueller,Type II
903,1993S, ,LEDA 131731,343.1,-40.31166666666666,62.0,9896.0,.S..5.,17.5,>,II,,,Antezana,Type II
921,1994A, ,U 8214,196.9075,62.21666666666666,30.0,8288.0,.SB.4.,18.0,>,II,,,Mueller,Type II
932,1994L, ,N 2848,140.04,-16.525,47.0,2044.0,.SBS5*,14.7,>,II,,,Brown,Type II
934,1994N, ,U 5695,157.44499999999996,13.01833333333333,71.0,2940.0,.S..5.,17.5,>,II,,,Turatto,Type II
938,1994R, ,I 2627,167.47249999999997,-23.726666666666663,40.0,2087.0,.SBS4*,16.0,>,II,,,"Martin, Williams",Type II
982,1995W, ,N 7650,351.34,-57.78999999999999,47.0,3380.0,.SBS5P,16.0,>,II,,,"Williams, Martin",Type II
993,1995ah, ,HS0016+1449,4.794999999999999,15.106666666666664,,4407.0, ,15.8,>,II,,,Popescu et al.,Type II
1029,1996L, ,E 266-G10,174.64999999999998,-43.42166666666666,34.0,9900.0,.S..1.,18.5,>,IIn,,,McNaught,Type II
1116,1997D,*,N 1536,62.75499999999999,-56.48666666666666,50.0,1296.0,.SBS5P,16.5,=,IIPec,,,de Mello,Type II
1139,1997aa,*,I 2102,72.97999999999999,-4.953333333333332,24.0,3645.0,.SBT5.,16.7,>,II,,,"Li, Qiu, Qiao, Hu",Type II
1280,1998E,*,N 5161,202.3075,-33.175,70.0,2388.0,.SAS5.,16.5,>,IIn,,,"Woodings, Martin, Williams",Type II
1299,1998X, ,N 6754,287.8575,-50.64166666666666,63.0,3257.0,.SBT3.,17.0,>,II,,,"Woodings, Martin, Williams",Type II
